2,Albemarle County,30,Scottsville Elementary,4,0,0,0,0,0,0,0,0,0,0,16,5,0,0,21,0,21,2013-2014
2,Albemarle County,30,Scottsville Elementary,5,1,0,0,0,0,0,0,4,0,0,6,8,0,0,19,0,19,2013-2014
2,Albemarle County,30,Scottsville Elementary,KG,0,0,0,0,0,0,0,0,0,0,21,16,1,0,38,0,38,2013-2014
2,Albemarle County,30,Scottsville Elementary,PK,0,0,0,0,0,0,1,0,0,0,4,4,2,0,11,0,11,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,1,5,2,1,0,1,2,2,2,0,0,41,23,1,4,84,0,84,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,2,2,2,1,0,1,2,9,1,0,0,21,18,1,2,60,0,60,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,3,1,0,1,0,0,0,6,7,0,0,32,25,2,1,75,0,75,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,4,1,1,1,0,0,0,6,6,0,0,19,33,1,1,69,0,69,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,5,3,2,0,0,2,1,4,4,0,0,25,24,1,3,69,0,69,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,KG,1,4,0,1,1,0,5,2,0,0,20,18,3,0,55,0,55,2013-2014
2,Albemarle County,920,Stone Robinson Elementary,PK,0,2,0,0,1,0,3,0,0,0,18,7,1,0,32,0,32,2013-2014
2,Albemarle County,240,Stony Point Elementary,1,6,2,0,0,1,0,2,4,0,0,17,14,2,1,49,0,49,2013-2014
2,Albemarle County,240,Stony Point Elementary,2,5,1,0,0,0,1,1,3,0,0,16,15,0,0,42,0,42,2013-2014
2,Albemarle County,240,Stony Point Elementary,3,1,2,0,0,1,0,4,3,0,0,15,18,4,3,51,0,51,2013-2014
2,Albemarle County,240,Stony Point Elementary,4,1,2,0,0,0,1,3,0,0,0,15,9,0,1,32,0,32,2013-2014
2,Albemarle County,240,Stony Point Elementary,5,1,0,0,0,0,1,4,3,0,0,16,19,2,1,47,0,47,2013-2014
2,Albemarle County,240,Stony Point Elementary,KG,6,1,0,0,1,0,0,2,0,0,7,17,0,0,34,0,34,2013-2014
2,Albemarle County,240,Stony Point Elementary,PK,3,1,0,0,1,0,2,1,0,0,5,2,1,0,16,0,16,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,1,1,0,0,0,0,2,2,0,0,0,15,16,0,0,36,0,36,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,2,1,0,0,0,0,1,2,1,0,0,19,9,3,0,36,0,36,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,3,3,1,0,0,2,4,0,1,0,0,16,15,1,2,45,0,45,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,4,0,1,0,0,2,0,1,1,0,0,19,26,1,2,53,0,53,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,5,3,2,0,0,1,1,1,1,0,0,16,19,0,2,46,0,46,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,KG,3,0,0,0,2,1,2,1,0,0,18,9,3,2,41,0,41,2013-2014
2,Albemarle County,910,Virginia L Murray Elementary,PK,0,0,0,0,0,0,1,0,0,0,7,4,0,0,12,0,12,2013-2014
2,Albemarle County,140,Western Albemarle High,9,10,2,0,2,3,2,5,7,0,0,85,107,6,7,236,0,236,2013-2014
2,Albemarle County,140,Western Albemarle High,10,4,7,0,0,2,5,6,6,0,0,111,134,4,7,286,2,288,2013-2014
2,Albemarle County,140,Western Albemarle High,11,5,13,0,0,6,6,4,4,0,0,105,94,1,5,243,0,243,2013-2014
2,Albemarle County,140,Western Albemarle High,12,4,6,0,0,6,2,6,2,0,0,107,111,5,3,252,0,252,2013-2014
2,Albemarle County,930,Woodbrook Elementary,1,4,8,0,0,0,2,3,8,0,0,12,10,0,0,47,0,47,2013-2014
